,mean_b,var_b,skew_b,kurt_b,entr_b,mean_g,var_g,skew_g,kurt_g,entr_g,mean_r,var_r,skew_r,kurt_r,entr_r,major_axis_length,minor_axis_length,area,perimeter,roundness,aspect_ratio,class,class_int
144,209.06584678452472,5406.812727998046,-2.4365487358709284,4.108363523128292,5.18689135521545,190.62221368178325,4556.596324384778,-2.3699970702487105,3.9337849526956203,5.45514030034882,218.1409172431463,299.33012951992555,0.8670739955675637,-0.030116849208673635,5.42508202503487,229.4092559814453,46.67623519897461,8019.0,481.0193327665329,0.4355169021466423,4.914904876186008,bas,
145,217.02743314033637,5777.551356603953,-2.4755353632610073,4.220911354560344,4.674467014340113,190.16556382685414,4661.607135076364,-2.2372996283122455,3.5964825325297465,5.640757166583045,213.81996140060656,499.3908008807819,0.6245620740571182,-0.9076013990343172,5.744666891918083,212.6066436767578,48.13764572143555,7441.0,444.7594465017319,0.47270566432996125,4.41663983542271,bas,
146,213.77889069738325,4051.887006507021,-2.995666831496459,7.212019704085929,5.056358698314693,202.16576937523476,3737.7646827779135,-2.8269017069830498,6.624828101407518,5.4015107037297225,207.9633153875047,407.8209905356878,0.9530706366611207,-0.03661314550944761,5.589869522089528,217.7136688232422,51.30500411987305,8209.0,474.1665207147598,0.45881578023590563,4.243517227180391,bas,
147,216.91918231518898,5115.202168287892,-2.6637482533752714,5.223914409537802,4.8881809861753425,208.33717613501307,4740.032853732466,-2.6404875396503242,5.153526183036373,5.106177293465343,233.51390539576894,125.84880830386204,0.2360139126237677,0.45812789327363124,5.059626602839817,192.12841796875,58.93157958984375,8587.0,431.67113733291626,0.5790889844974568,3.2601946071349044,bas,
148,215.97579484495617,5409.850650535956,-2.572179511238236,4.691092191332525,4.562227661828576,204.34554494308517,4875.776581944958,-2.5373045635405473,4.595507523432997,4.942328043941711,230.49718696846787,137.89672766188957,0.8517514565407451,-0.1283601049411227,4.891017731357338,227.4038848876953,47.758792877197266,7826.0,465.7543931007385,0.45335226273224516,4.761508220536929,bas,
149,209.39640410958904,6096.678194832129,-2.2785722659166603,3.2836934211727,4.813600362078692,195.31849315068493,5384.0580940764385,-2.210082732449825,3.115565463909568,5.269940805850678,225.7537100456621,248.34601934058395,0.54734587718502,-0.611962552234234,5.238491921172602,196.20602416992188,48.02280044555664,7188.5,433.00208818912506,0.4818015130645483,4.085684765351414,bas,
150,210.01428375223185,5634.81891422741,-2.4061200214870286,3.898044189609916,4.7875306327295695,195.2613651970883,4971.832663374529,-2.3069920007534392,3.645661751004443,5.234352466781848,213.8312045048757,388.08069637913644,0.9799967233472867,-0.3013900160130851,5.308939174052385,216.60723876953125,46.736663818359375,7466.5,454.60006630420685,0.4540126399295855,4.6346320227598765,bas,
151,208.98209146146468,6554.649183601484,-2.1767931020826516,2.7884864216363052,4.583869721581468,189.54077390470098,5434.16263233999,-2.1410914298115564,2.7083985809194058,5.003424083512265,221.6866005756316,242.81607565210078,1.0717002159537037,0.32707113103919117,5.006503674326019,199.36477661132812,41.43919372558594,6446.0,441.5046138763428,0.4155561100581117,4.811019681790615,bas,
152,208.4740146960588,5431.920667449351,-2.362875950711552,3.9018615665406706,5.529781248953442,196.74228456913826,4797.910202663175,-2.3872097408244364,4.024826131067501,5.369665239742693,224.72812291249164,256.58112626946166,0.6749118940215503,-0.7718196674107451,5.315491100052352,219.3926239013672,48.78607940673828,7665.0,454.7838325500488,0.46570616672168874,4.497033304772281,bas,
153,206.71286835480527,5962.807974491332,-2.2749249838341066,3.2596749225936144,4.89304997879518,197.6762920183622,5510.709962143069,-2.2271726674952657,3.138866819529377,5.338779345396258,220.21309047830593,278.23313531789097,0.7831520653638961,-0.0051251518707720045,5.3599896994761504,210.69383239746094,44.705467224121094,6929.5,437.4284917116165,0.45509035225212097,4.712932119492084,bas,
154,210.96066522053508,6024.816095580621,-2.3158723392496854,3.462497022214925,4.865003825394512,196.39262472885034,5294.439482843264,-2.249395227183546,3.302410178328387,5.4191997307479,222.51048445408532,281.8976124189557,0.6669171086621135,-0.5357413061763241,5.4216256351611,224.96905517578125,43.673709869384766,7093.5,448.8843355178833,0.44238616488932403,5.1511322452019215,bas,
155,214.89952630266765,6101.9876612066755,-2.360463899931899,3.6551638085701432,4.5856252208441495,198.48927948142608,5328.491470709973,-2.25350734265151,3.3737770602739676,5.494891216009568,227.92570431313888,261.3210819958403,0.27849286927256217,-0.9382133528816596,5.4148138839417435,229.51547241210938,47.014076232910156,8256.5,505.3797233104706,0.40622834423323134,4.881845838575619,bas,
156,208.58326098280952,5746.71259356811,-2.335690428208734,3.6171782081583777,5.114252830903659,189.03316548011807,4809.452798297152,-2.247461061902456,3.3952351685793376,5.542681885457575,218.53568327834694,343.4586589835561,0.6879961702641475,-0.5773790279051259,5.522078764190602,182.71580505371094,43.25392532348633,5928.5,395.26197361946106,0.476853109066608,4.22425950216589,bas,
157,215.28462603878117,5831.499735940485,-2.4356894412166987,4.018937773822946,4.6248144031848994,194.97991689750694,4869.376466475089,-2.348378684821621,3.7939080451369094,5.296565040097454,220.92686980609417,274.7583638860967,0.8235088554023928,-0.17581471019538242,5.280060365069328,204.82777404785156,48.13970184326172,7405.0,449.04371869564056,0.4614850913175505,4.254861708839645,bas,
